"organization","project_id","location","latitude","longitude","date_time","task_duration","species","count"
"PC",1113,"STONEY-FLATS-157",49.075321,-113.823835,"2022-06-27 05:31:10","600s","HOWR",2
"PC",1113,"STONEY-FLATS-157",49.075321,-113.823835,"2022-06-27 05:31:10","600s","NOWA",1
"PC",1113,"STONEY-FLATS-157",49.075321,-113.823835,"2022-06-27 05:31:10","600s","VESP",3
"PC",1113,"STONEY-FLATS-157",49.075321,-113.823835,"2022-06-27 05:31:10","600s","WAVI",2
"PC",1113,"STONEY-FLATS-157",49.075321,-113.823835,"2022-06-27 05:31:10","600s","WCSP",1
"PC",1113,"STONEY-FLATS-157",49.075321,-113.823835,"2022-06-27 05:31:10","600s","YRWA",1
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","AMGO",1
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","CCSP",1
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","CHSP",2
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","DUFL",1
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","EAKI",1
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","HOWR",1
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","LAZB",2
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","LISP",1
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","SWTH",1
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","VESP",2
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","VGSW",1
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","WAVI",1
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","WCSP",1
"PC",1113,"STONEY-FLATS-158",49.074481,-113.83058,"2022-06-27 06:04:00","600s","YEWA",2
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","AMRO",3
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","BHCO",1
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","CCSP",3
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","EAKI",1
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","EUST",1
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","HOWR",2
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","LAZB",2
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","NOFL",2
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","RNSA",1
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","SACR",1
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","SWTH",1
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","VESP",2
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","WAVI",1
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","WCSP",1
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","WEWP",2
"PC",1113,"STONEY-FLATS-159",49.069111,-113.833821,"2022-06-27 06:41:05","600s","YEWA",1
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","AMRO",2
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","CCSP",3
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","CEDW",1
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","CORA",1
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","EAKI",1
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","GRCA",1
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","HOWR",3
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","LAZB",1
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","LEFL",2
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","NOFL",2
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","NOWA",1
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","RNSA",1
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","VESP",2
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","WAVI",1
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","WCSP",1
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","WEWP",1
"PC",1113,"STONEY-FLATS-160",49.070098,-113.839409,"2022-06-27 07:13:10","600s","YEWA",3
"PC",1113,"STONEY-FLATS-161",49.069376,-113.844626,"2022-06-27 07:42:30","600s","ALFL",1
"PC",1113,"STONEY-FLATS-161",49.069376,-113.844626,"2022-06-27 07:42:30","600s","AMRO",1
"PC",1113,"STONEY-FLATS-161",49.069376,-113.844626,"2022-06-27 07:42:30","600s","BRBL",2
"PC",1113,"STONEY-FLATS-161",49.069376,-113.844626,"2022-06-27 07:42:30","600s","CCSP",2
"PC",1113,"STONEY-FLATS-161",49.069376,-113.844626,"2022-06-27 07:42:30","600s","GRCA",1
"PC",1113,"STONEY-FLATS-161",49.069376,-113.844626,"2022-06-27 07:42:30","600s","HOWR",3
"PC",1113,"STONEY-FLATS-161",49.069376,-113.844626,"2022-06-27 07:42:30","600s","LAZB",1
"PC",1113,"STONEY-FLATS-161",49.069376,-113.844626,"2022-06-27 07:42:30","600s","NOFL",2
"PC",1113,"STONEY-FLATS-161",49.069376,-113.844626,"2022-06-27 07:42:30","600s","SACR",1
"PC",1113,"STONEY-FLATS-161",49.069376,-113.844626,"2022-06-27 07:42:30","600s","WCSP",3
"PC",1113,"STONEY-FLATS-161",49.069376,-113.844626,"2022-06-27 07:42:30","600s","YEWA",1
"PC",1113,"SUMMIT-LAKE-11",49.013591,-114.029667,"2022-06-30 08:55:50","600s","AMRO",1
"PC",1113,"SUMMIT-LAKE-11",49.013591,-114.029667,"2022-06-30 08:55:50","600s","CHSP",1
"PC",1113,"SUMMIT-LAKE-11",49.013591,-114.029667,"2022-06-30 08:55:50","600s","DEJU",1
"PC",1113,"SUMMIT-LAKE-11",49.013591,-114.029667,"2022-06-30 08:55:50","600s","DUFL",1
"PC",1113,"SUMMIT-LAKE-12",49.012068,-114.028527,"2022-06-30 09:24:15","600s","DEJU",2
"PC",1113,"SUMMIT-LAKE-12",49.012068,-114.028527,"2022-06-30 09:24:15","600s","OSFL",2
"PC",1113,"SUMMIT-LAKE-12",49.012068,-114.028527,"2022-06-30 09:24:15","600s","PISI",4
"PC",1113,"SUMMIT-LAKE-12",49.012068,-114.028527,"2022-06-30 09:24:15","600s","WCSP",1
"PC",1113,"SUMMIT-LAKE-12",49.012068,-114.028527,"2022-06-30 09:24:15","600s","YRWA",1
"PC",1113,"SUMMIT-LAKE-120",49.011654,-114.021207,"2022-07-14 08:09:10","600s","CLNU",1
"PC",1113,"SUMMIT-LAKE-120",49.011654,-114.021207,"2022-07-14 08:09:10","600s","HETH",1
"PC",1113,"SUMMIT-LAKE-120",49.011654,-114.021207,"2022-07-14 08:09:10","600s","NOFL",2
"PC",1113,"SUMMIT-LAKE-120",49.011654,-114.021207,"2022-07-14 08:09:10","600s","PISI",1
"PC",1113,"SUMMIT-LAKE-121",49.014416,-114.020522,"2022-07-14 08:46:05","600s","AMRO",1
"PC",1113,"SUMMIT-LAKE-121",49.014416,-114.020522,"2022-07-14 08:46:05","600s","CLNU",1
"PC",1113,"SUMMIT-LAKE-121",49.014416,-114.020522,"2022-07-14 08:46:05","600s","DEJU",1
"PC",1113,"SUMMIT-LAKE-121",49.014416,-114.020522,"2022-07-14 08:46:05","600s","NOFL",1
"PC",1113,"SUMMIT-LAKE-122",49.017048,-114.019654,"2022-07-14 09:17:03","600s","AMRO",1
"PC",1113,"SUMMIT-LAKE-122",49.017048,-114.019654,"2022-07-14 09:17:03","600s","CHSP",1
"PC",1113,"SUMMIT-LAKE-122",49.017048,-114.019654,"2022-07-14 09:17:03","600s","CLNU",2
"PC",1113,"SUMMIT-LAKE-122",49.017048,-114.019654,"2022-07-14 09:17:03","600s","MOBL",1
"PC",1113,"SUMMIT-LAKE-122",49.017048,-114.019654,"2022-07-14 09:17:03","600s","NOFL",1
"PC",1113,"SUMMIT-LAKE-122",49.017048,-114.019654,"2022-07-14 09:17:03","600s","OSFL",1
"PC",1113,"SUMMIT-LAKE-122",49.017048,-114.019654,"2022-07-14 09:17:03","600s","WCSP",1
"PC",1113,"SUMMIT-LAKE-123",49.018938,-114.016558,"2022-07-14 09:45:25","600s","AMRO",1
"PC",1113,"SUMMIT-LAKE-123",49.018938,-114.016558,"2022-07-14 09:45:25","600s","CAFI",1
"PC",1113,"SUMMIT-LAKE-123",49.018938,-114.016558,"2022-07-14 09:45:25","600s","NOFL",1
"PC",1113,"SUMMIT-LAKE-123",49.018938,-114.016558,"2022-07-14 09:45:25","600s","PISI",1
"PC",1113,"SUMMIT-LAKE-125",49.009902,-114.027589,"2022-06-30 09:54:30","600s","AMRO",1
"PC",1113,"SUMMIT-LAKE-125",49.009902,-114.027589,"2022-06-30 09:54:30","600s","COLO",1
"PC",1113,"SUMMIT-LAKE-125",49.009902,-114.027589,"2022-06-30 09:54:30","600s","DEJU",1
"PC",1113,"SUMMIT-LAKE-125",49.009902,-114.027589,"2022-06-30 09:54:30","600s","HAWO",1
"PC",1113,"SUMMIT-LAKE-125",49.009902,-114.027589,"2022-06-30 09:54:30","600s","NOFL",1
"PC",1113,"SUMMIT-LAKE-125",49.009902,-114.027589,"2022-06-30 09:54:30","600s","PISI",3
"PC",1113,"SUMMIT-LAKE-125",49.009902,-114.027589,"2022-06-30 09:54:30","600s","SPSA",1
"PC",1113,"SUMMIT-LAKE-125",49.009902,-114.027589,"2022-06-30 09:54:30","600s","TOSO",1
"PC",1113,"SUMMIT-LAKE-125",49.009902,-114.027589,"2022-06-30 09:54:30","600s","WCSP",2
"PC",1113,"SUMMIT-LAKE-125",49.009902,-114.027589,"2022-06-30 09:54:30","600s","YRWA",1
"PC",1113,"SUMMIT-LAKE-126",49.005816,-114.022991,"2022-07-14 05:48:20","600s","AMRO",1
"PC",1113,"SUMMIT-LAKE-126",49.005816,-114.022991,"2022-07-14 05:48:20","600s","CHSP",2
"PC",1113,"SUMMIT-LAKE-126",49.005816,-114.022991,"2022-07-14 05:48:20","600s","DOWO",1
"PC",1113,"SUMMIT-LAKE-126",49.005816,-114.022991,"2022-07-14 05:48:20","600s","NOFL",1
"PC",1113,"SUMMIT-LAKE-126",49.005816,-114.022991,"2022-07-14 05:48:20","600s","PISI",1
"PC",1113,"SUMMIT-LAKE-126",49.005816,-114.022991,"2022-07-14 05:48:20","600s","RBNU",1
"PC",1113,"SUMMIT-LAKE-127",49.004286,-114.0195,"2022-07-14 06:20:15","600s","DEJU",1
"PC",1113,"SUMMIT-LAKE-127",49.004286,-114.0195,"2022-07-14 06:20:15","600s","PSFL",1
"PC",1113,"SUMMIT-LAKE-127",49.004286,-114.0195,"2022-07-14 06:20:15","600s","RECR",2
"PC",1113,"SUMMIT-LAKE-127",49.004286,-114.0195,"2022-07-14 06:20:15","600s","SPSA",1
"PC",1113,"SUMMIT-LAKE-127",49.004286,-114.0195,"2022-07-14 06:20:15","600s","SWTH",1
"PC",1113,"SUMMIT-LAKE-127",49.004286,-114.0195,"2022-07-14 06:20:15","600s","WAVI",1
"PC",1113,"SUMMIT-LAKE-127",49.004286,-114.0195,"2022-07-14 06:20:15","600s","WETA",1
"PC",1113,"SUMMIT-LAKE-128",49.020166,-114.012901,"2022-07-14 10:18:02","600s","AMRO",1
"PC",1113,"SUMMIT-LAKE-128",49.020166,-114.012901,"2022-07-14 10:18:02","600s","NOFL",1
"PC",1113,"SUMMIT-LAKE-128",49.020166,-114.012901,"2022-07-14 10:18:02","600s","PISI",2
"PC",1113,"SUMMIT-LAKE-128",49.020166,-114.012901,"2022-07-14 10:18:02","600s","WCSP",1
"PC",1113,"SUMMIT-LAKE-129",49.021301,-114.009125,"2022-07-14 10:43:00","600s","CHSP",1
"PC",1113,"SUMMIT-LAKE-129",49.021301,-114.009125,"2022-07-14 10:43:00","600s","CORA",1
"PC",1113,"SUMMIT-LAKE-129",49.021301,-114.009125,"2022-07-14 10:43:00","600s","WCSP",1
"PC",1113,"SUMMIT-LAKE-15",49.007973,-114.024641,"2022-07-14 07:03:01","600s","AMRO",2
"PC",1113,"SUMMIT-LAKE-15",49.007973,-114.024641,"2022-07-14 07:03:01","600s","BAGO",2
"PC",1113,"SUMMIT-LAKE-15",49.007973,-114.024641,"2022-07-14 07:03:01","600s","NOFL",1
"PC",1113,"SUMMIT-LAKE-15",49.007973,-114.024641,"2022-07-14 07:03:01","600s","PSFL",1
"PC",1113,"SUMMIT-LAKE-15",49.007973,-114.024641,"2022-07-14 07:03:01","600s","SPSA",2
"PC",1113,"SUMMIT-LAKE-15",49.007973,-114.024641,"2022-07-14 07:03:01","600s","WCSP",1
"PC",1113,"SUMMIT-LAKE-16",49.009468,-114.023676,"2022-07-14 07:35:00","600s","AMRO",1
"PC",1113,"SUMMIT-LAKE-16",49.009468,-114.023676,"2022-07-14 07:35:00","600s","BAGO",1
"PC",1113,"SUMMIT-LAKE-16",49.009468,-114.023676,"2022-07-14 07:35:00","600s","DEJU",1
"PC",1113,"SUMMIT-LAKE-16",49.009468,-114.023676,"2022-07-14 07:35:00","600s","HAWO",1
"PC",1113,"SUMMIT-LAKE-16",49.009468,-114.023676,"2022-07-14 07:35:00","600s","MOBL",1
"PC",1113,"SUMMIT-LAKE-16",49.009468,-114.023676,"2022-07-14 07:35:00","600s","NOFL",1
"PC",1113,"SUMMIT-LAKE-16",49.009468,-114.023676,"2022-07-14 07:35:00","600s","SPSA",1
"PC",1113,"SUMMIT-LAKE-16",49.009468,-114.023676,"2022-07-14 07:35:00","600s","WCSP",2
"PC",1113,"SUMMIT-LAKE-16",49.009468,-114.023676,"2022-07-14 07:35:00","600s","YRWA",1
"PC",1113,"SUMMIT-LAKE-9",49.015226,-114.03273,"2022-06-30 08:19:15","600s","DEJU",1
"PC",1113,"SUMMIT-LAKE-9",49.015226,-114.03273,"2022-06-30 08:19:15","600s","WCSP",1
"PC",1113,"SUMMIT-LAKE-9",49.015226,-114.03273,"2022-06-30 08:19:15","600s","YRWA",1
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","AMCR",1
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","AMGO",1
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","AMRE",1
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","AMRO",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","BAOR",1
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","BHGR",1
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","CANG",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","COLO",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","GRCA",1
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","LEFL",1
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","LISP",1
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","MALL",1
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","MODO",1
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","NOWA",3
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","PBGR",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","RNDU",1
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","RNSA",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","RUGR",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","RWBL",3
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","SACR",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","SAVS",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","SORA",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","SWTH",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","TRES",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","VEER",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","WCSP",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","WEWP",2
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","YEWA",3
"PC",1113,"WISHBONE-TRAIL-33",49.106553,-113.826266,"2022-06-03 05:07:35","600s","YHBL",3
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","ALFL",1
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","AMCO",2
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","AMRO",1
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","BAOR",1
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","BHGR",1
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","CANG",5
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","CCSP",2
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","EUST",1
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","GRCA",2
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","HOWR",2
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","LISP",1
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","MODO",1
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","NOWA",2
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","PBGR",1
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","RNSA",1
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","RUGR",2
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","RWBL",3
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","SACR",4
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","SORA",2
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","SWTH",1
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","TRES",2
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","WAVI",1
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","WCSP",2
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","WEWP",2
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","WISN",1
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","YEWA",3
"PC",1113,"WISHBONE-TRAIL-34",49.105102,-113.827115,"2022-06-03 05:31:45","600s","YHBL",3
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","ALFL",2
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","AMGO",1
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","BAOR",1
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","BHGR",1
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","CANG",2
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","CCSP",2
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","CEDW",1
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","EAGR",1
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","GRCA",1
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","HOWR",3
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","LISP",1
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","MODO",1
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","NOWA",2
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","PBGR",2
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","RNGR",1
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","RNSA",2
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","RUGR",1
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","RWBL",2
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","SACR",2
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","SORA",2
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","WCSP",1
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","WEWP",2
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","WISN",3
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","YEWA",3
"PC",1113,"WISHBONE-TRAIL-35",49.104145,-113.829815,"2022-06-03 06:05:45","600s","YHBL",3
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","ALFL",1
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","AMCO",2
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","AMRO",1
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","BHCO",1
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","CANG",3
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","CEDW",1
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","COYE",1
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","GRCA",1
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","HOWR",2
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","LEFL",1
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","LISP",3
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","MODO",2
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","NOWA",2
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","PBGR",2
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","RTHA",1
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","RUGR",1
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","RWBL",3
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","SORA",2
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","TRES",1
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","WEWP",2
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","WISN",2
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","YEWA",3
"PC",1113,"WISHBONE-TRAIL-36",49.102276,-113.829339,"2022-06-03 06:33:45","600s","YHBL",3
"PC",1113,"WISHBONE-TRAIL-37",49.100642,-113.830301,"2022-06-17 09:45:00","600s","AMRE",1
"PC",1113,"WISHBONE-TRAIL-37",49.100642,-113.830301,"2022-06-17 09:45:00","600s","AMRO",1
