organization,type,project_id,location,year,COLO,DEJU,GCKI,GRAJ,HETH,MGWA,OSFL,SWTH,VATH,TOWA,WETA,AMRO,CHSP,FOSP,PUFI,RCKI,YEWA,YRWA,HOWR,OCWA,PISI,WAVI,WCSP,WWCR,LISP,TRES,WIWA,AMCR,BCCH,CEDW,MODO,SPSA,DUFL,HAFL,MOBL,WEWP,WIFL,EAKI,RUGR,RWBL,WISN,WTSP,AMRE,BHCO,RNSA,REVI,VESP,NOWA,LAZB,TOSO,SAVS,MOCH,RBNU,TEWA,AMPI,BAOR,CCSP,COYE,EUST,GRCA,PBGR,SACR,SORA,YHBL,CORA,LEFL,SOSP,VEER,ALFL,AMCO,AMGO,PAWR,BHGR,BLJA,CAFI,CANG,NOFL,BRSP,CAJA,LCSP,KILL,GHOW,BRCR,WIWR,RECR,HOFI,NAWA,NRWS,BOCH,DOWO,HAWO,VGSW,CAHU,WEME,AMBI,MALL,PIGR,PSFL,STJA,CAVI,BBCU,RTHA,PIWO,BANS,BRBL,BBMA,CLSW,DUGR,CLNU,AMWI,STGR,OBJECTID,Id,gridcode,Shape_Leng,Shape_Area,geometry,grid code,prjct_d,elevation,slope,aspect,TPI,northness,landCover_2016,landCover_2019,latitude,longitude,landCover_2007,landCover_2008,landCover_2009,landCover_2010,landCover_2011,landCover_2012,landCover_2013,landCover_2014,landCover_2015,landCover_2017,landCover_2018,code,category
PC,PC_historic,999,Lower Mount Crandell_21,2012,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(276378.738786873, 5435494.04803744)",5,999,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572,210,33,49.0317375708326,-114.059482889242,210,210,210,210,210,210,210,210,210,210,33,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_21,2013,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69768,90471,5,1196640,152515800,"c(276378.738786873, 5435494.04803744)",5,999,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572,210,33,49.0317375708326,-114.059482889242,210,210,210,210,210,210,210,210,210,210,33,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_21,2014,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(276378.738786873, 5435494.04803744)",5,999,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572,210,33,49.0317375708326,-114.059482889242,210,210,210,210,210,210,210,210,210,210,33,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_21,2015,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(276378.738786873, 5435494.04803744)",5,999,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572,210,33,49.0317375708326,-114.059482889242,210,210,210,210,210,210,210,210,210,210,33,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_21,2016,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(276378.738786873, 5435494.04803744)",5,999,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572,210,33,49.0317375708326,-114.059482889242,210,210,210,210,210,210,210,210,210,210,33,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_21,2017,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(276378.738786873, 5435494.04803744)",5,999,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572,210,33,49.0317375708326,-114.059482889242,210,210,210,210,210,210,210,210,210,210,33,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_22,2007,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278618.413872592, 5438652.0271887)",0,999,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672,210,210,49.0609134376655,-114.030610868275,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_22,2009,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278618.413872592, 5438652.0271887)",0,999,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672,210,210,49.0609134376655,-114.030610868275,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_22,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278618.413872592, 5438652.0271887)",0,999,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672,210,210,49.0609134376655,-114.030610868275,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_22,2011,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278618.413872592, 5438652.0271887)",0,999,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672,210,210,49.0609134376655,-114.030610868275,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_22,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278618.413872592, 5438652.0271887)",0,999,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672,210,210,49.0609134376655,-114.030610868275,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_22,2013,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278618.413872592, 5438652.0271887)",0,999,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672,210,210,49.0609134376655,-114.030610868275,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_22,2014,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278618.413872592, 5438652.0271887)",0,999,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672,210,210,49.0609134376655,-114.030610868275,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_22,2015,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278618.413872592, 5438652.0271887)",0,999,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672,210,210,49.0609134376655,-114.030610868275,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_22,2016,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278618.413872592, 5438652.0271887)",0,999,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672,210,210,49.0609134376655,-114.030610868275,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_22,2017,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278618.413872592, 5438652.0271887)",0,999,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672,210,210,49.0609134376655,-114.030610868275,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_historic,999,Lower Mount Crandell_23,2007,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275465.979683199, 5438330.2040551)",0,999,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415,50,210,49.0568820508524,-114.073523198777,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,PC_historic,999,Lower Mount Crandell_23,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275465.979683199, 5438330.2040551)",0,999,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415,50,210,49.0568820508524,-114.073523198777,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,PC_historic,999,Lower Mount Crandell_23,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275465.979683199, 5438330.2040551)",0,999,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415,50,210,49.0568820508524,-114.073523198777,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,PC_historic,999,Lower Mount Crandell_23,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275465.979683199, 5438330.2040551)",0,999,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415,50,210,49.0568820508524,-114.073523198777,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,PC_historic,999,Lower Mount Crandell_23,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275465.979683199, 5438330.2040551)",0,999,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415,50,210,49.0568820508524,-114.073523198777,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,PC_historic,999,Lower Mount Crandell_23,2013,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275465.979683199, 5438330.2040551)",0,999,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415,50,210,49.0568820508524,-114.073523198777,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,PC_historic,999,Lower Mount Crandell_23,2014,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275465.979683199, 5438330.2040551)",0,999,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415,50,210,49.0568820508524,-114.073523198777,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,PC_historic,999,Lower Mount Crandell_23,2015,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275465.979683199, 5438330.2040551)",0,999,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415,50,210,49.0568820508524,-114.073523198777,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,PC_historic,999,Lower Mount Crandell_23,2016,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275465.979683199, 5438330.2040551)",0,999,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415,50,210,49.0568820508524,-114.073523198777,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,PC_historic,999,Lower Mount Crandell_23,2017,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275465.979683199, 5438330.2040551)",0,999,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415,50,210,49.0568820508524,-114.073523198777,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,PC_historic,999,Lower Mount Crandell_24,2007,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275273.823858053, 5438614.29911248)",0,999,2221,28.93374725704588,91.133537219452,110.43634199200278,-0.01978266610886139,100,100,49.0593639113404,-114.076307178326,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,PC_historic,999,Lower Mount Crandell_24,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275273.823858053, 5438614.29911248)",0,999,2221,28.93374725704588,91.133537219452,110.43634199200278,-0.01978266610886139,100,100,49.0593639113404,-114.076307178326,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,PC_historic,999,Lower Mount Crandell_24,2010,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275273.823858053, 5438614.29911248)",0,999,2221,28.93374725704588,91.133537219452,110.43634199200278,-0.01978266610886139,100,100,49.0593639113404,-114.076307178326,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,PC_historic,999,Lower Mount Crandell_24,2011,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275273.823858053, 5438614.29911248)",0,999,2221,28.93374725704588,91.133537219452,110.43634199200278,-0.01978266610886139,100,100,49.0593639113404,-114.076307178326,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,PC_historic,999,Lower Mount Crandell_24,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275273.823858053, 5438614.29911248)",0,999,2221,28.93374725704588,91.133537219452,110.43634199200278,-0.01978266610886139,100,100,49.0593639113404,-114.076307178326,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,PC_historic,999,Lower Mount Crandell_24,2013,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275273.823858053, 5438614.29911248)",0,999,2221,28.93374725704588,91.133537219452,110.43634199200278,-0.01978266610886139,100,100,49.0593639113404,-114.076307178326,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,PC_historic,999,Lower Mount Crandell_24,2014,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275273.823858053, 5438614.29911248)",0,999,2221,28.93374725704588,91.133537219452,110.43634199200278,-0.01978266610886139,100,100,49.0593639113404,-114.076307178326,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,PC_historic,999,Lower Mount Crandell_24,2015,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275273.823858053, 5438614.29911248)",0,999,2221,28.93374725704588,91.133537219452,110.43634199200278,-0.01978266610886139,100,100,49.0593639113404,-114.076307178326,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,PC_historic,999,Lower Mount Crandell_24,2016,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275273.823858053, 5438614.29911248)",0,999,2221,28.93374725704588,91.133537219452,110.43634199200278,-0.01978266610886139,100,100,49.0593639113404,-114.076307178326,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
